material_id,formula_pretty,is_fit,rms_A,a_A,b_A,c_A,volume_A3,band_gap,formation_energy_per_atom
mp-7478,RbTmO2,True,0.022998668283772145,3.413338976353101,3.413338976353101,19.45572679790374,196.30751734819884,3.663599999999999,-3.087397629375002
mp-1007636,KLuS2,True,0.023123817750909898,3.9432930034949796,3.9432930034949796,21.892134780000045,294.806355117585,2.4307,-2.157894059010415
mp-753298,PrYO2,True,0.02312455588908142,3.4697765224304757,3.4697765224304757,17.970298700136432,187.36520212106424,0.0,-3.141396790416667
mp-1247261,CaRhN2,True,0.023138344287811332,3.2633440108613976,3.2633440108613976,15.192883146440273,140.1188439136208,0.0,-0.293363424375
mp-9361,RbLaS2,True,0.023208718527127095,4.313496055084618,4.313496055084618,22.97714164377258,370.2417956317631,2.685699999999999,-2.141000711875
mp-755544,YTlO2,True,0.023347098685117654,3.512462059250675,3.512462059250675,19.501695860753365,208.36573119416892,1.4729,-2.679657220833335
mp-999119,TbTlS2,True,0.023647709046183588,4.031738795473204,4.031738795473204,22.478017050000027,316.4269049837382,1.6253000000000002,-1.7328392637499932
mp-9362,RbPrS2,True,0.024067662214411402,4.249940644456817,4.249940644456817,23.057658547145376,360.671282854774,2.2686,-2.055922521041666
mp-1001611,LuTlSe2,True,0.02424636329265142,4.079091944358846,4.079091944358846,23.214966090000114,334.5227624824011,1.212899999999999,-1.589240393671866
mp-7479,RbYbO2,True,0.024313553401245556,3.3966600703451393,3.3966600703451393,19.44444392127172,194.28100037169276,0.0,-3.061658408437502
mp-10780,RbSmSe2,True,0.024580289188107368,4.313515971325479,4.313515971325479,23.85152802946325,384.33475541010546,1.899,-1.965809699296873
mp-578606,NaCuO2,True,0.025082808557403483,3.0399481010850318,3.0399481010850318,15.81134241330571,126.54113169295938,0.0,-1.225822247844827
mp-9382,SrZrN2,True,0.02509150587471629,3.3766284728298035,3.3766284728298035,17.76585066203008,175.42165151288233,0.232499999999999,-1.5829082481250012
mp-557655,GdTlS2,True,0.02517384569042459,4.067304477697379,4.067304477697379,22.460817308795093,321.78778679364444,0.8492000000000001,-1.73337654208332
mp-1101250,TlInO2,True,0.02572411717407423,3.383079843352869,3.383079843352869,19.57241836794576,193.9990562856506,0.7159000000000001,-1.4884587775
mp-7480,RbLuO2,True,0.025760027507812575,3.376969158757458,3.376969158757458,19.42293686383216,191.8225759655296,3.693099999999999,-3.105072738541667
mp-570118,YbTlSe2,True,0.026080018204076752,4.095355943830885,4.095355943830885,23.230649883079284,337.42347922610054,0.0,-1.59138915078125
mp-1217323,ThUC2,True,0.026112462288302645,3.6249439726031714,3.6249439726031714,17.71844098022164,201.6316643289521,0.0,-0.394905336249998
mp-10777,RbCeSe2,True,0.026465322959706515,4.422701257445096,4.422701257445096,23.786321748388357,402.9332719927014,0.0478,-1.920673315546873
mp-755183,DyTlO2,True,0.026574306511360498,3.5040418776853945,3.5040418776853945,19.540809165031963,207.78383178537766,1.482399999999999,-2.70983181875
mp-4326,KErS2,True,0.02700382659566981,3.9943088496332013,3.9943088496332013,21.921516992028586,302.8897112907208,2.3727,-2.165880855677082
mp-5693,NaCrS2,True,0.027057182257125553,3.5732435024177183,3.5732435024177183,19.323996606753752,213.674555692406,0.9908999999999991,-1.192343681594826
mp-1067280,TmTlSe2,True,0.027329962925679855,4.1111627445854015,4.1111627445854015,23.202460670196736,339.62059233862203,1.1879,-1.595562889531248
mp-1219740,PrUN2,True,0.027539126460665482,3.5449338833620914,3.5449338833620914,17.568158272987848,191.19350999443907,0.0,-1.62077667104166
mp-15786,KHoS2,True,0.027842912672697888,4.018132733901642,4.018132733901642,21.91419779829489,306.4112926711872,2.3505000000000003,-2.169712703593749
mp-30041,RbBiS2,True,0.027935097154065024,4.15549249930194,4.15549249930194,23.14155236476658,346.0733251728908,1.339,-1.017452068125
mp-8830,NaRhO2,True,0.02798723284781221,3.1173379381712683,3.1173379381712683,15.275066728828227,128.5527932875287,1.377399999999999,-1.4591744428448281
mp-754555,HoTlO2,True,0.028092465685725872,3.474344133250185,3.474344133250185,19.498068152106992,203.82989550830163,1.4262000000000001,-2.722815777083333
mp-10779,RbNdSe2,True,0.028095342564029232,4.3678276055337175,4.3678276055337175,23.90189253752534,394.90615143947167,1.8958,-1.961647512421874
mp-570117,ErTlSe2,True,0.028102984817103695,4.129699048501927,4.129699048501927,23.200928013305454,342.6674048688746,1.2151,-1.6069722595052
mp-558762,KSnS2,True,0.02848938909660742,4.028074193802103,4.028074193802103,22.414468189582575,314.9589786547241,0.0,-0.9444236943124991
mp-546552,KCrO2,True,0.028823645254188106,3.0616764198230917,3.0616764198230917,17.806434429175205,144.55268911826204,2.9299,-2.117250499312501
mp-1002123,KZrS2,True,0.0290615038853874,3.7432310151210215,3.7432310151210215,22.24633362000012,269.94938277058407,0.0,-1.739137890562498
mp-569677,Sr2IN,True,0.029315263287842674,4.022154953772918,4.022154953772918,23.26259038918333,325.91646482532747,1.7923,-1.273546459999999
mp-2647007,Mg2NCl,True,0.02935671635789524,3.292331514280271,3.292331514280271,17.808042060410898,167.16829871366764,2.226099999999999,-1.370756165416666
mp-15785,KDyS2,True,0.029412579196835816,4.036870451420054,4.036870451420054,21.922935330004517,309.39903834996466,2.3337,-2.171577768593749
mp-754823,ErTlO2,True,0.029585314861777744,3.4649680815136654,3.4649680815136654,19.52742285371485,203.03646296931325,1.371499999999999,-2.7413953683333343
mp-999138,SmTlS2,True,0.02963515181595222,4.113385705120901,4.113385705120901,22.44591846,328.9022780701232,1.6781000000000001,-1.714360570833327
mp-1006888,KYS2,True,0.029705105733911455,4.044677069628012,4.044677069628012,21.940517190000026,310.845939172413,2.3221,-2.173502057343748
mp-7176,RbLaSe2,True,0.029720530272433078,4.465726487187419,4.465726487187419,23.815169993623748,411.3093272526798,2.32,-2.041494886796875
mp-3332,NaCrSe2,True,0.029734552404580464,3.757760781135729,3.757760781135729,20.29866218527898,248.2311656534637,0.780799999999999,-1.039510734016702
mp-1101447,NdYO2,True,0.02977173868373118,3.4584873598324744,3.4584873598324744,17.78709298051624,184.25021041475534,0.0,-3.143132111875
mp-569178,HoTlSe2,True,0.030110419667831463,4.147043434316395,4.147043434316395,23.214079470073024,345.7476735599027,1.2588,-1.605807920781245
mp-10989,KYbSe2,True,0.03056142407608447,4.125713918599962,4.125713918599962,22.76424349400137,335.56918604881844,0.0,-2.027003406718748
mp-10778,RbPrSe2,True,0.030760197075618775,4.399986695589729,4.399986695589729,23.914510331226026,400.95427753432466,1.8997000000000002,-1.955156013463541
mp-999129,KTbS2,True,0.03087181506653019,4.057545951190608,4.057545951190608,21.927024570000118,312.6347352831009,2.3136,-2.17153049234375
mp-754541,TmTlO2,True,0.031389055552053576,3.4444348274502157,3.4444348274502157,19.540932982276665,200.77603373391187,1.3066,-2.760831665833336
mp-13314,ScTlTe2,True,0.03153691880408863,4.273804925719027,4.273804925719027,24.219501051104942,383.11152260256523,0.044599999999999,-1.133194870416661
mp-19391,NaVO2,True,0.031941312597099245,2.9965110860160324,2.9965110860160324,16.010238988168215,124.49738345156132,0.0,-2.340843991594829
mp-568062,DyTlSe2,True,0.03197651366489024,4.164398249826891,4.164398249826891,23.190328644263257,348.2908342839652,1.233199999999999,-1.611610018281247
mp-1067744,YTlSe2,True,0.03200962632080245,4.175511964158593,4.175511964158593,23.18003202,349.99684386325424,1.231399999999999,-1.616571717031249
mp-578610,NaMoO2,True,0.03206097750788232,3.233550796070319,3.233550796070319,15.657950429619918,141.7832479621156,2.380499999999999,-1.888169442844827
mp-15784,KGdS2,True,0.03219126421955862,4.090330012559927,4.090330012559927,21.980620800000096,318.4837537710136,1.8308,-2.130047177343748
mp-999269,RbSmTe2,True,0.032480289002357166,4.5962600665577655,4.5962600665577655,25.522925130000164,466.9498780350352,1.316399999999999,-1.609176243958335
mp-8145,RbScO2,True,0.032723942185111425,3.25849265525805,3.25849265525805,19.234537044479577,176.8666142762521,3.3013,-2.997647701874998
mp-19359,NaFeO2,True,0.032847967224233963,3.0180059891252995,3.0180059891252995,16.011164151091975,126.29720405253642,1.9918999999999991,-1.797874432844827
mp-1018137,KEuS2,True,0.03320021889663715,4.20149674378748,4.20149674378748,21.702742350000097,331.7823728975776,0.0,-1.798971391093751
mp-754992,LuTlO2,True,0.03380935145369605,3.405984017185415,3.405984017185415,19.51849619226794,196.0930481083555,1.212899999999999,-2.779798667500002
mp-3664,NdTlS2,True,0.033810594343997157,4.172315455786859,4.172315455786859,22.431706262593426,338.1794506707358,1.6456,-1.699453493958322
mp-569507,TbTlSe2,True,0.03403049973234922,4.182593271577808,4.182593271577808,23.177226088272743,351.1424685212022,1.2548,-1.6180324311718661
mp-1221540,Mn2SeS,True,0.034685250145917564,3.442957998246711,3.442957998246711,16.528270002234716,169.6764150437739,0.0,-0.715804367710129
mp-4240,RbCeTe2,True,0.0348870519638871,4.709275939165315,4.709275939165315,25.45902249697418,488.9682202409834,0.0,-1.5696825052083332
mp-7914,NaScO2,True,0.035067059948819285,3.1625814166058586,3.1625814166058586,16.167917775054764,140.04517573926503,3.979999999999999,-3.190776871594827
